ID,Horizontal_Distance_To_Fire_Points
245098093514,1995.017148420775
246150786641,1441.7898253550702
247534359611,3582.941428578313
248614356056,1632.9237070370327
248668196141,2516.8743962277294
248981201416,3456.3604502186117
248988510566,1764.1862282185066
250217632369,3802.003785800038
250370631995,2844.4610680649603
250686078422,3310.4761191259404
251601683462,1324.1929206447712
254173037466,1171.699554676652
254610127873,1046.0253650294144
255817009412,2457.0062523197576
258835705311,2442.406469274916
259581194084,1232.0339645746208
260423001781,2021.5267757868714
262532943792,2590.4341323574517
262739732779,2538.474821765376
264779008852,2352.5938714629865
264948301456,1056.5333290732633
265220870820,2778.8648071369826
265506938916,1096.5549930583657
265860723876,3881.53284092429
267169271232,1387.9925685748276
267902489252,1326.6979979540865
269372841660,819.2841757686583
269877160211,2981.7968527478806
271409791213,3418.236012088142
271750005946,2917.31550395617
276551122236,1462.0686862357943
277502542400,869.4461913793057
278395275161,2646.096112239893
278921546529,1451.2256562621187
280109045205,2687.2607642061703
281119505260,1786.1910412892485
282184608245,3319.9144788083777
282322451061,3241.778416630521
282441556685,1948.8902266562563
283581952931,1077.8926850296193
283606375813,1407.0113644550693
284476291173,1075.5537068560006
284545624468,1837.6871235161307
285109935242,2488.2066256043418
285569722550,1824.320601810814
285934397246,1282.0952685293305
286087108291,2751.1065278272217
287385141997,2095.598068632258
287532744392,1770.5467885389917
287997061379,1218.3148868099051
288005425756,1216.4707139534366
288110670201,1593.1152049631455
288293239653,952.2394015722057
290380188119,3069.911507062674
290407979560,3200.5006696780256
291818710742,3368.496199270983
292297154348,1722.5831810147647
292556425240,3087.7887718383754
293219184061,2470.865476440473
295883553808,1620.2250302647772
295903924489,1707.5158668715267
296482388433,3083.3908309767958
297455988391,1120.2312925030456
299044548436,965.8495677473456
299174636690,1071.7783041089642
299712945598,3144.191497530879
300492379128,1740.9805152049157
301480690577,2785.0673448511843
305060033358,2599.05940692114
307308892475,3046.734358493308
307446996165,2779.8960184184616
308360940098,1191.1060405024746
308950864162,2700.532024060134
309372685625,2645.515663632552
309801432325,1757.5091712535868
311558365726,2625.5878114570787
311604971512,3837.7801894857075
315208381692,2410.6996698004623
317457149825,1557.4287780874274
318176697956,1330.5530250158117
319390720031,1105.2305549842858
319478672672,2706.326878333757
319601904106,1105.6407682239242
320028933310,1608.739730967316
320686858352,2011.52924049817
321212645811,2022.8990556677545
321489366990,1424.6180351731255
321512355403,2672.9891419937376
321933437702,1386.902493103309
322516272727,1785.721281666356
323546562079,3116.3119327816858
324201140878,1078.9305564286879
324414679103,1346.3204905583189
325300074941,1272.0560068222221
326318200773,2680.732025742762
326952580552,2883.180913907534
328428890585,1316.1042135145617
328479037304,2562.4010254439563
329791813430,936.640561021668
330384429679,2955.460402742421
330542586244,1497.916150400204
332233208732,3159.6545860286733
332265616826,2578.38258432558
332499647757,2410.07324158795
333939291493,2121.17936494284
337995440291,1048.2755444078466
338111344813,1816.0853476473967
338292345296,1092.6560201261382
343775846481,1584.1505889140408
347120948554,1320.6024193023914
349238482340,1258.8703115142634
350088021085,1527.1831290855407
350904726767,1756.485712766882
351646737059,2235.9793783711975
351657771813,2866.9372317287507
353812956349,2543.132141969769
355850876504,2521.2178622163556
355879944208,2498.2813809638865
356317339198,2387.650887312917
357669307392,899.7375781144401
359246831887,3223.3287845195664
360142549714,1589.1513209131808
362230084541,2739.8389052437306
362944933401,1308.7781945731476
363724521993,1047.5107648671874
364569578425,799.910789854297
364888131677,960.6201758532115
367216051586,1658.845042012712
372276418620,1875.953921698947
372729828532,3242.4435841119266
374372403623,2946.1074845277344
375615270866,2063.5401760106506
375644811450,2502.359694421333
376059922656,2458.653388306995
378434772238,1279.173026986793
378691891956,1811.9910664808194
379733142418,2635.903272736785
380189176360,2862.0666542190193
380396130933,1822.290576236288
384081185642,3839.4155034582745
384243175665,1879.3051078685057
385738957773,2943.568208077486
386875091702,2652.3734128941705
387835364300,1903.1505948876438
387925196286,1252.744417268057
387980811704,2913.3876551337908
388826592689,2295.2502412174217
390493813332,2612.01227741627
393146003746,1120.6746364986266
395140505264,1379.1161136110786
397142533825,1724.7762481346526
397654080220,2111.7444137923267
397917871176,2274.4473854542994
398059494162,3376.9166873959075
399081015288,3330.151151238226
400247560570,1411.0911958810575
400288894481,2100.58545529241
400340953965,1629.6512133790202
406055033329,2902.414727201294
406187704913,2141.0846752155758
406908415081,1890.370154554077
407157668372,2555.498376962667
407506554448,1840.111190317988
407727192320,2564.405577802483
409035454664,2877.5245710069066
409063912426,2642.50685653873
409718962943,1448.4902278326954
412810775434,3353.8509043196573
414208512539,3186.0919539914266
414350352380,2337.938919182692
414444395811,3737.670608290169
414784290463,2890.3455799656913
416080673605,2774.932386525905
416142702007,1268.4683244278294
418630974880,1466.2205125027303
420814392045,2255.0754004595074
421835846401,2520.5062858462916
422148056396,832.886197865013
422525556150,3320.7679452355005
424016505784,1932.7579122827847
424020864860,2736.6637087341223
426806402952,3129.417900748598
427693800135,2108.934654392666
428293672405,1376.1494942473764
428302823798,2480.5458270200616
428524630020,2121.3761635167684
429227258252,2269.782590550163
429257420131,3209.9347234499946
429344171854,1522.600848107153
429870386555,3258.0072747765225
429973308812,2541.874025866782
430120136950,1670.6000221072882
431209370364,1454.5248739563613
432346766164,838.8464893673845
433491309466,1207.3814556548969
434056471239,3250.307779976847
434826056659,656.5586986935832
435091636348,2803.431860599938
435555849451,2700.5760546031597
436055216200,3111.327764139325
437167312538,2496.838391577454
437461717763,783.7577362946904
437847021408,2330.7868206301937
438376137400,1620.5640133420093
439099305374,3625.0712887190675
440737365506,2672.507519290237
442300987498,1032.3507953785447
443273918861,2670.309589718614
443548536806,1657.7650945943096
443792213379,1246.147016527273
444743769938,966.8920306300442
445197559571,1339.7243918964305
445772661408,3070.124932843075
446569132170,1889.961560629492
446652335433,1122.355088101358
446680902126,2970.2578525246972
447063242075,1224.062460473946
447487852539,3121.2800889623777
447702648565,1073.080509002999
447927997936,1416.5418551873845
448036826384,1422.9641512156231
448844494607,2536.471017598891
449038038409,3240.5927583312114
449875309625,2654.106541266985
452640176216,2553.579335317372
453567844486,2971.884736686565
453800792123,1245.9594401979084
454226508909,1475.679031196909
454282890024,3325.752209389324
454295781838,1105.80971652247
454437332720,1612.7529128203078
454999261209,1224.7527617938704
458336164055,1858.6245619261917
459588206746,1490.1578171405235
459638516900,1419.050293386288
463254799371,1112.601285802266
463831080847,2592.357426542316
463892454656,2410.6839716059367
464695199539,1085.8461081982132
467074394051,2184.2026388111753
467590606478,3944.0227910765516
468211759504,1653.2780955557773
469297669596,2584.641356407972
469590452956,3172.7467914074114
470012020097,3409.4167088162903
470347894585,1575.6347533071348
472774931796,713.0063123668151
473212120208,1031.7676642543156
474400838776,2729.8370786369087
474611928518,2248.0120539610816
477533686931,3023.354675609058
478652182533,2474.280882626168
479163409041,2466.1774014580515
479780618642,2026.4136236013292
481834571810,3126.8917946391994
483175996666,2889.3644147375144
483454346472,2944.3142103324863
485541137437,1110.4436488711217
485875060357,2516.2785511137663
485954079485,1067.7838003672114
486102766424,2415.454124013995
490264229109,1373.8197068643567
490454311614,1166.3040637790655
494229315159,2732.8252611964854
495821852332,3336.0714164399105
495995753381,2994.8149069671163
496331119021,1848.381138508601
496853694358,1245.7681316703784
497149865131,3322.0760470600635
498634107194,1209.6614426613687
498789474462,2741.776939630927
500850712622,1945.106611713043
501525415527,1167.2328710418078
501938386575,1322.734842686823
501961399207,3480.4139535484574
502691856053,1708.874713480387
505844089544,2797.3931869023236
505888936330,1002.1636631815527
505974869856,2075.581669862153
506146675183,995.3546946847564
506217571529,2382.978484364514
507176313625,2262.094267992292
508182544676,826.3878681357419
508854763725,3466.9040702193306
509352101323,1519.778326493215
511208870987,592.6121868167629
511452389662,1321.0441977298833
511788014122,1148.3147149995384
512149309772,1996.0817483241044
512486188009,1064.685062953642
512685856754,2745.5147664406813
513205787633,956.9534254532136
513562548359,4099.232470637435
514063183476,1664.9111308646661
514284945839,2929.654745532922
514316817202,2622.2286097876786
514387549545,1486.9869501505746
515031282948,2794.2224193808033
515146098809,1775.0815276715912
515236135032,2603.238945316858
517427966951,1496.5402361558336
520118062818,1369.1057800704111
520289537962,1467.8561235781544
523367720775,1129.6811637407754
523844097550,1257.3926212050865
529866725280,3002.9761721686664
530097437743,1422.3742284152395
531244561168,3326.743059862629
531716460821,1691.3862347224276
532231633592,2136.4550863718523
532851095268,1721.0775145204298
536953298831,2324.7910335660945
538158965891,1504.9646749215426
538272154225,2112.2524521621654
539527296356,3011.4023635204067
540647071297,3616.613245350325
541065795147,2493.678331947478
541356914875,1977.740209669635
541725951289,2392.5988270695143
542400062962,2079.51911406442
543024079084,2000.6984615628644
543462759678,2984.4601957027153
543672781988,1470.642994019876
547036660568,1507.467296847648
547360159936,2596.8217659629045
547983490942,2297.523162931251
548136338272,3455.498297853632
548568403500,2146.4161492906187
551325060748,971.428819478575
552186641046,3648.773052808352
554168967991,2409.7191802660727
554893668699,2239.81905496167
555302884549,1600.9528763949602
555741790630,2809.027105776622
555935304605,997.2351714050037
556992772161,1286.380095223407
557305355903,978.7092017407449
558918812784,2801.474379064286
560088087916,773.4260166359127
565229283707,2710.936606202764
567331610815,2443.462463776148
567883592690,794.6447640074421
568173174640,1185.470261522678
570694432277,1227.5464019044448
570726745405,2227.2000245500367
572129711858,1974.3034235222349
572849246746,1568.846108077214
572907086918,1306.1947356469645
575080546675,2634.034646185015
575213479207,3367.428848173353
575485558631,1297.4483955001488
575629184863,1163.9443944020495
575656380863,1871.190299582251
575770789771,961.1866919598287
576620395692,3593.7841309104006
577157634193,1259.7607432845125
578103105101,1780.1577179609885
582211374205,3137.716042191576
582745348727,2268.097161111571
582833847606,2697.2246526462604
583539109234,2675.2731594787583
583779927704,2481.4777006003314
583831799829,3803.488452058491
584088718496,1584.447048739521
584181590593,2712.598697686237
584988673413,2792.9250579402615
586344131155,2827.7081417946756
586721104055,1912.2763080896257
587125243555,1032.6491675380203
587960167917,3218.370731612682
588598948350,2732.0293196474886
589477836386,1625.0893095212632
589987692922,2072.2698398545563
592206925695,2374.9478053165967
592450684393,1424.0065769082157
592581645874,1274.5010156490189
593327992054,1093.9764911488237
593837349089,2836.944562046596
594159101751,3372.842613552646
594272328295,1568.8999449275798
594615245241,3052.4276702049683
597359462158,2651.8822446666018
597668382451,1339.8887506061455
597818599029,2796.108767654294
598311007455,3327.2571315987443
599354425879,1461.9506371371936
600154076373,1167.1042537962676
600345139931,1279.0059616672297
600515618259,3330.747864092773
601725481411,2624.450729162705
602179891535,3983.1877099225494
602633067568,1663.3623235068153
602912320254,1116.0008489438915
603301092059,2534.521629708719
608265817762,3494.0263037185487
609302312257,1657.2835056398762
609788250517,1641.4822879154453
610115574060,3148.539380291333
611148043196,2669.3891030349023
611408277149,1356.069782670107
611893545273,3900.5188242415534
612341667400,2706.059596763109
613502865833,2173.9344147456013
614170591628,2934.0214127510317
614445609805,3602.44115543471
615573319710,3572.185547534802
616044010754,1734.8295409403781
616136945490,2950.321462603668
616394857108,2392.1168268720976
616464987483,3492.954018362163
617097758921,2170.3466498168164
617147515689,1451.0182267029795
617654179855,2589.7725232425855
617892861925,2725.675194173764
620323541242,2833.9852814804726
620613953120,2288.722944066827
621157027483,2205.3198606655733
621706297602,1045.2791526520305
622210001549,2541.93896416429
622420989750,898.0555913411154
622847786062,2779.8373073224066
624590995586,1302.6570849365708
624746065590,1300.4507081940756
625650687670,3149.8012673152043
625972690723,3334.9524842076316
626171763607,944.6003051093594
626424703015,1448.8940726777291
626439061346,3249.4940847310263
626555679678,3190.86991831705
626756557188,1523.9026849390848
628164352546,2525.65457746392
628666866565,1150.7733259520974
630908209023,1151.952715133877
632234517919,2944.4393177185048
634637183791,1675.5552531859557
634756065886,3094.152598725077
635301601429,1560.1658621414863
637999122538,1423.8139428651139
640436554540,1220.467523950916
641254185251,2213.302417061481
642789227195,3372.9436009831716
642928219449,1248.1722163666182
645159779232,962.6195954452996
645338156977,3528.9938845302822
646473004499,2143.559806453577
647904520663,3110.8982755057496
648494651928,902.4752290010056
648522242326,2139.7179387919678
649488603497,3303.4789630948108
649650404044,1169.5256201651646
650146184029,1229.2492940303455
650849229010,2733.9251085490414
650906877475,3438.3850134887325
650916972337,2733.7656591809973
651660797023,3227.3408702310153
652711440745,3351.9199640110055
653347636526,1023.4360839517813
653548714238,1150.2943897718906
653993407976,1949.345722210437
654711500290,1790.3969047099545
655188016628,1689.160832850368
656057123089,1468.371360868914
658746438146,2146.557819678779
659679988296,1907.740097287764
660689101988,1804.52344190662
660783776563,2561.0588078587334
660878869941,3176.7402010626556
662641646902,3277.469254398089
663115383002,2875.4882665832974
663486329937,940.136651873072
664085901166,3320.8866987772435
664650100079,1807.946418567568
665455694725,2669.7597805423047
665662316663,1247.5898007011074
665959664057,1527.7333061606332
667345777259,2253.805468614548
667432719698,2945.7087812530262
667473999479,1230.7912740466745
667580689805,3869.2643982541977
667937859295,2245.803330191644
669555065409,2742.5968737617113
669654611033,1141.9827789673182
670044330748,395.84711616426284
670308069414,1615.3056104656353
672764609401,2695.8321209209334
673761789875,1069.4346718624474
675584533406,980.1784311974752
677207539482,2005.1189486108851
678361024562,2621.551747080517
684111066362,1536.2859262011516
685225818243,2840.8981043818712
685940166223,2325.279989259301
686611238973,2939.7085083249585
687340997117,1463.516985320768
689407025269,3308.2774105363114
689707153488,1078.3941773894512
691026713083,2209.354785446907
691129961763,1058.670204897724
691786368462,1514.8779777616164
692749654578,2020.3049272941025
693481691470,2581.47403982944
693661535167,1534.2382707629858
694095648317,3263.1136636135016
694983760046,924.2320495687782
696595253060,3180.783776970944
697717318964,1242.5040232959764
698499035780,1530.7331821921653
699104576452,1111.2129760030512
699331778872,3432.5411799911744
699542895849,2453.255799092316
700100639000,1378.5226234561887
700168264053,2257.514274076213
701212354751,1264.4638942463152
701672781265,918.3768648400219
702206586783,2852.6686298006753
704727864562,1455.1623731162217
705823034651,2431.56306024106
707986005943,1636.8870151883639
708634127017,697.2828188470703
708640356142,3053.6621009051723
708784757997,2501.799122306118
708945331479,2753.7924160868533
710615165758,2086.5120970584358
712156139939,1575.475825020072
712199081431,1664.4168544623426
712241931837,1583.0044678250379
713043135546,2553.5472438572615
713591215646,2852.445197043182
713778777097,2732.2971005155705
714181462792,3247.4521245737615
715288968897,1000.159993690826
716343090799,2714.4548081830762
717923784053,1399.8857437833685
719525233700,1824.2137988560426
720109821299,3888.996073789407
720194130542,2037.482686351388
721405340965,1093.282708826342
722710655911,2036.813541754951
723125217725,1092.2263322793951
724061899341,1236.4756512411113
724314526277,1523.8622008821203
724930344088,1161.376998078591
725557249367,2340.702647591279
725906182741,2128.8386431279832
726165747115,3099.271482562457
726661188924,1827.2472056693878
727776963987,1050.326021527857
728523718300,1772.480101851168
728900318703,1272.2071389504454
729400320890,2913.9706777654465
729452019001,1580.9157401042758
729988935325,1462.3705583866795
730892153033,1107.0385788225867
731287922449,2217.584138413815
733623410276,1981.5656494685136
734799468528,903.7569091568166
736307729947,1451.3564559900733
736673752723,1193.1525732310456
737185473267,2657.4651904028324
737235496208,3275.7691977328213
738472582822,3991.278981965843
740040061325,2626.857551442392
742573936804,2072.389376985806
743692432130,2430.581903644019
744803906298,1208.6346888657881
744816200901,2923.1592042930242
745449919093,1297.367611270456
745470684564,1660.8089008307943
745847860560,2328.044171769696
747213689218,2570.1792938492345
747374351511,2690.5701973357955
747463242973,914.8432507103353
748588437749,2448.5731515507014
750933088032,1572.654139433127
751651081961,2564.104268893121
752281968936,2733.4556519289545
755011719693,3220.6999238722965
755242515880,3289.754298853146
755457804328,2048.1355632927807
757717691327,1595.755473042842
757765787201,2118.7484800556304
758177770447,1466.280100183003
758288409793,3097.645563770944
758374028198,2421.928809784231
760460102996,1141.7641919060516
761336022530,2788.5545110383428
765701521697,1087.8930507631994
767352510181,1607.801820241959
768381228573,3998.655691289705
768391720401,3506.749284433963
769081769663,1997.4029300826187
771329112124,2095.9151058524585
771859925225,1902.5141673895105
772797860685,3906.952212278249
772830710311,1197.5325374772874
774276902879,3230.8015482617175
774926873696,1238.637703940658
774960675249,3026.5045132360647
776715580921,2813.278818463563
776750968531,1508.9023015594394
777553808314,2997.5980298604973
779154123421,2828.0736697761677
779224644306,1785.5668202639463
779659055364,1018.7472595605068
779711297039,2026.885977889142
781144102170,2706.085861200978
781929351380,1623.6405511553603
782336014554,1149.755745751092
782811253089,1373.8355749204493
782962104643,2293.4749482690677
783041750737,1361.2548762840124
783961483241,3770.832578454727
784569189160,1425.0618617113141
784932392470,1070.1877451949513
785427607956,2685.31236890921
786370071429,3321.2954847456895
790720780640,818.5720766575869
793533537401,1300.2152818674767
795456299282,1085.9810973865951
796543896476,2277.1629754910355
797294185529,3252.901697128171
798331141492,1690.2627199960443
798643609062,1266.3643860924803
798777021846,2623.6433739842105
798791737440,2069.2214558577143
798908409024,1334.5116066637802
799985047727,1291.9844766189817
801509352030,2428.581220463544
802863950894,2948.244826262364
802953450426,1082.498025134235
803940757481,2090.2426436631868
804105225944,1570.9805323106284
804569938510,2761.6383102428154
804972570758,1315.3497934612624
806323001157,1032.829676073925
806573153408,2870.751859358985
807757090403,1565.160199240232
809017684155,2125.593870425422
810021618630,1375.0760193535461
810732553459,3390.5015684695936
811435901189,1083.231544478078
812670461346,1002.3811324224571
814480685332,1559.826376609426
816979948003,1682.9881967600031
817206244547,2304.479221676065
819865029329,3300.4953680723447
821975993247,2632.6194369815894
823510070758,2261.9035437430193
823534884119,891.4965797048644
823635926336,1493.1454995076929
823721432482,1302.2768113076309
824106371983,4066.7844787414433
824612025479,1627.8664730038454
824849121227,1661.0212023347103
824976353348,2925.60795966518
825589789425,3365.7531148452927
826206765075,1440.154695634259
826475535799,1354.845786675929
826580152447,1821.754467221912
826902876112,1508.564722185527
826921783941,3052.6877925667723
827048425349,1619.1504020338743
827548782768,901.3685569489717
828064551951,2298.206121595824
829957377795,2869.5021931995016
830665942618,2383.305383525274
830739095011,1129.2555899127037
831176168344,2187.8207444470954
833272116991,3297.420071631823
833400805117,1133.831982922653
835190719490,1643.7948377157663
835646879518,644.1452829965856
836465041476,818.2422465035852
836960451688,958.5836572074968
838835064757,1188.8326743190555
839737370144,1983.0129500960338
840423929195,2095.828030224464
841575573892,1492.7109519224541
841607969716,1187.1778682565
843050494548,1952.1479272864472
843979218553,2954.6516748494614
844810800586,2100.2393344006505
844862280176,1939.42065459062
846135434217,602.095593717735
847372043255,2078.5602235889673
847926664660,1225.0890834599613
848332465896,2488.181105884727
848452257869,2926.799700593503
849338397884,2484.7414981543043
849705195358,2008.0989134464835
849979865193,2534.761585648528
851783497446,1087.6366840715236
851857310015,1960.6535916166013
852521926495,3201.285377263808
852592100060,2633.433554340878
852613465611,1796.0956699401813
852947494912,1488.1726288981772
853153687679,3217.233574680471
854034086307,1662.3534324326756
856132161023,1470.5396604560374
857362160282,900.8227656712934
857854844119,1886.7406109156964
859319757477,3298.1075385268377
859537309243,2782.483141897863
859713024786,1560.2683921477073
860203983582,1281.970880826415
860325977711,1802.3386275921694
861218090722,982.1407497344917
861708496256,2565.2702969278907
861940746904,1554.924904680951
862005394047,970.4284741013926
862098798340,3774.369959593252
862564889572,1203.1606697832358
863664924453,1873.0492796579802
863758421318,2880.513691902408
864800953917,1142.5294914871993
866691877525,2798.413591136825
866735071513,1512.12254651876
867186949383,2462.2938944637644
867189911677,3546.0559176974966
867474865951,597.0991422801544
868684672902,2778.688149308542
869664716517,1144.1429608126127
871293356477,2570.702121287106
874011660726,1019.047245599646
875222965396,2965.6701659807877
875311299050,1408.0162717898875
880483174777,1928.2346366872116
880491135920,2769.9141358909874
881207437680,1591.6543777385814
882262032070,3256.146629425475
885128996264,1288.5813903563903
885348804738,1257.92478963754
886449593538,3447.2395561572994
888188493056,2520.34685570528
889076477523,2844.7214508477336
889162170000,1820.2131721016212
889174320028,1384.6452778977655
889745865866,2381.5484173611567
889757567062,2334.5909202883995
890102876593,1013.9037079892878
890182044783,3215.0982589385785
894593350150,1658.807289732309
895206539719,1075.6448778716476
896198369025,3114.950343901426
896358369735,2379.729510707719
897062279754,1622.777147032455
897271085696,1439.0392350905695
897363192073,1306.9745054916566
899124409833,1555.751356114064
899423861882,1418.2389300657287
900646141221,1575.223694406479
900780210692,3746.9649617178893
901077075994,1988.2644121250087
901354726410,2768.5634099711187
901494494699,2610.2641388560496
903855886358,2293.2762790930246
906992336809,3314.7117410159135
907374331337,2969.0963297197704
907554473277,2648.586061399139
910793817092,2810.9575486248577
910923645090,2591.812926133276
912120380354,2980.4319635591473
912943148544,3218.0186559272206
914137477997,3353.978749456872
914748355967,2412.881288409084
915614033064,3779.430413119626
916843346598,1765.1012252961373
917126064352,2003.3594639825515
917750448818,1201.824613373934
918562688201,992.2640096854957
919456902175,2077.7734711343273
919759452230,1408.714641667044
919940671648,2142.0189376108538
923669973969,2423.2550422836357
924028093052,2867.173844181285
924182763549,2374.11891661329
924206602977,1644.9439739896006
